,TC명,수행시간,요청 데이터,응답 데이터
41,001_VTC_bootNotification_TC36_파라미터type_파라미터type_특수문자_필수파라미터누락_필수파라미터누락_필수파라미터누락_필수파라미터null_파라미터size,0.1314368999992439,"[2, 'f026cf9e-9962-4d06-aeec-d1de64141038', 'bootNotification', '{    ""chargePointModel"":ELA007C01,    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": ""EVSCA#0100584"",    ""lmsi"": """",    ""Entityid"": ""ASN_CSE-D-f288259452d-EVSP11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, 'f026cf9e-9962-4d06-aeec-d1de64141038', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
42,001_VTC_bootNotification_TC37_파라미터type_파라미터type_파라미터size_필수파라미터누락_띄어쓰기_필수파라미터누락_필수파라미터null_필수파라미터null,0.09938150000016321,"[2, '31ff4a3c-a8f1-4707-898b-061bab614477', 'bootNotification', '{    ""chargePointModel"":ELA007C01,    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": ""EVSCA01005841111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""lmsi"": """",    ""Entityid"": """"}']","[4, '31ff4a3c-a8f1-4707-898b-061bab614477', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
43,001_VTC_bootNotification_TC38_파라미터type_파라미터type_파라미터type_파라미터type_파라미터type_필수파라미터누락_파라미터type_파라미터size,0.08793879999939236,"[2, '82c184c0-a88b-4e03-8077-8f8cf6f5fe54', 'bootNotification', '{    ""chargePointModel"":ELA007C01,    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"":EVSCA0100584,    ""firmwareVersion"": 0.2.10,    ""Reason"":PowerUp,    ""lmsi"": 450061222990181,    ""Entityid"": ""ASN_CSE-D-f288259452d-EVSP11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '82c184c0-a88b-4e03-8077-8f8cf6f5fe54', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
44,001_VTC_bootNotification_TC39_파라미터type_파라미터type_필수파라미터null_특수문자_파라미터size_필수파라미터누락_필수파라미터null_특수문자,0.10878889999730745,"[2, '1c849399-fef6-420b-99ee-d3a5afd4c162', 'bootNotification', '{    ""chargePointModel"":ELA007C01,    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": """",    ""firmwareVersion"": ""0.2#10"",    ""Reason"": ""Power#Up"",    ""lmsi"": """",    ""Entityid"": ""ASN_CSE-D-#f288259452d-EVSP""}']","[4, '1c849399-fef6-420b-99ee-d3a5afd4c162', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
45,001_VTC_bootNotification_TC40_파라미터type_파라미터type_필수파라미터누락_특수문자_필수파라미터누락_필수파라미터누락_필수파라미터누락_파라미터size,0.11775499999930616,"[2, '91ae8a8d-87d9-46e9-a984-2a2f9e3796fd', 'bootNotification', '{    ""chargePointModel"":ELA007C01,    ""chargePointVendor"":EVAR,    ""firmwareVersion"": ""0.2#10"",    ""Reason"": ""Power#Up"",    ""Entityid"": ""ASN_CSE-D-f288259452d-EVSP11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '91ae8a8d-87d9-46e9-a984-2a2f9e3796fd', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
46,001_VTC_bootNotification_TC41_파라미터type_파라미터type_필수파라미터누락_파라미터size_필수파라미터null_필수파라미터누락_특수문자_파라미터type,0.1195255000020552,"[2, '845a4079-b4ae-4dff-908e-5ee750b84aee', 'bootNotification', '{    ""chargePointModel"":ELA007C01,    ""chargePointVendor"":EVAR,    ""firmwareVersion"": ""0.2.101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""Reason"": ""PowerUp11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""lmsi"": ""450061222#990181"",    ""Entityid"":ASN_CSE-D-f288259452d-EVSP}']","[4, '845a4079-b4ae-4dff-908e-5ee750b84aee', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
47,001_VTC_bootNotification_TC42_파라미터type_파라미터type_필수파라미터누락_필수파라미터누락_필수파라미터누락_필수파라미터누락_파라미터size_특수문자,0.11037450000003446,"[2, 'bf7b5647-6c49-4c69-a966-ff1c448b4d46', 'bootNotification', '{    ""chargePointModel"":ELA007C01,    ""chargePointVendor"":EVAR,    ""lmsi"": ""45006122299018111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""Entityid"": ""ASN_CSE-D-#f288259452d-EVSP""}']","[4, 'bf7b5647-6c49-4c69-a966-ff1c448b4d46', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
48,001_VTC_bootNotification_TC43_필수파라미터null_파라미터size_특수문자_띄어쓰기_필수파라미터null_필수파라미터누락_파라미터size_파라미터size,0.13453780000054394,"[2, '9fa6aff7-7fb9-41b6-a7d4-bfbfb768530c', 'bootNotification', '{    ""chargePointModel"": """",    ""chargePointVendor"": ""EVAR11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""chargePointSerialNumber"": ""EVSCA#0100584"",    ""firmwareVersion"": ""0.2. 10"",    ""Reason"": ""Power Up"",    ""lmsi"": ""45006122299018111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""Entityid"": ""ASN_CSE-D-f288259452d-EVSP11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '9fa6aff7-7fb9-41b6-a7d4-bfbfb768530c', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
49,001_VTC_bootNotification_TC44_필수파라미터null_파라미터size_파라미터type_파라미터size_파라미터size_파라미터type_파라미터type_파라미터type,0.11554709999836632,"[2, '404c20c5-bad0-44f1-92f5-7476b62e39c1', 'bootNotification', '{    ""chargePointModel"": """",    ""chargePointVendor"": ""EVAR11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""chargePointSerialNumber"":EVSCA0100584,    ""firmwareVersion"": ""0.2.101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""Reason"": ""PowerUp11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""rssi"": ""-4.2"",    ""lmsi"": 450061222990181,    ""Entityid"":ASN_CSE-D-f288259452d-EVSP}']","[4, '404c20c5-bad0-44f1-92f5-7476b62e39c1', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
50,001_VTC_bootNotification_TC45_필수파라미터null_파라미터type_띄어쓰기_파라미터type_필수파라미터누락_필수파라미터누락_필수파라미터누락_필수파라미터null,0.10352710000006482,"[2, '8d38f781-243d-40f4-b010-2b4afab2965b', 'bootNotification', '{    ""chargePointModel"": """",    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": ""EVSCA 0100584"",    ""firmwareVersion"": 0.2.10,    ""Reason"":PowerUp,    ""Entityid"": """"}']","[4, '8d38f781-243d-40f4-b010-2b4afab2965b', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
51,001_VTC_bootNotification_TC46_필수파라미터null_파라미터type_파라미터size_파라미터type_특수문자_필수파라미터누락_띄어쓰기_특수문자,0.08557240000300226,"[2, 'd43a708d-4e5f-4050-8daa-a095d4c96f47', 'bootNotification', '{    ""chargePointModel"": """",    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": ""EVSCA01005841111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""firmwareVersion"": 0.2.10,    ""Reason"":PowerUp,    ""lmsi"": ""450061222 990181"",    ""Entityid"": ""ASN_CSE-D-#f288259452d-EVSP""}']","[4, 'd43a708d-4e5f-4050-8daa-a095d4c96f47', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
52,001_VTC_bootNotification_TC47_필수파라미터null_파라미터type_필수파라미터null_필수파라미터null_필수파라미터null_파라미터type_필수파라미터null_필수파라미터누락,0.11060050000014598,"[2, '4d81c42e-8556-41f2-809b-e893e7910385', 'bootNotification', '{    ""chargePointModel"": """",    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": """",    ""firmwareVersion"": """",    ""Reason"": """",    ""rssi"": ""-4.2"",    ""lmsi"": """"}']","[4, '4d81c42e-8556-41f2-809b-e893e7910385', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
53,001_VTC_bootNotification_TC48_필수파라미터null_파라미터type_필수파라미터null_필수파라미터누락_띄어쓰기_필수파라미터누락_특수문자_띄어쓰기,0.12368100000094273,"[2, '0bbab27a-ced0-4bea-bc8c-7741b56bea0a', 'bootNotification', '{    ""chargePointModel"": """",    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": """",    ""lmsi"": ""450061222#990181"",    ""Entityid"": ""ASN_CSE-D- f288259452d-EVSP""}']","[4, '0bbab27a-ced0-4bea-bc8c-7741b56bea0a', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
54,001_VTC_bootNotification_TC49_필수파라미터null_파라미터type_필수파라미터누락_특수문자_파라미터type_필수파라미터누락_파라미터size_띄어쓰기,0.1230078999979014,"[2, '868ff085-78fa-4670-9f7e-0b275cde03a2', 'bootNotification', '{    ""chargePointModel"": """",    ""chargePointVendor"":EVAR,    ""firmwareVersion"": ""0.2#10"",    ""Reason"": ""Power#Up"",    ""lmsi"": ""45006122299018111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""Entityid"": ""ASN_CSE-D- f288259452d-EVSP""}']","[4, '868ff085-78fa-4670-9f7e-0b275cde03a2', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
55,001_VTC_bootNotification_TC50_필수파라미터누락_파라미터size_필수파라미터누락_필수파라미터누락_필수파라미터누락_필수파라미터누락_필수파라미터누락_필수파라미터누락,0.1290363999978581,"[2, '3ab9552e-3dc8-4ebf-938d-1c0da480df4a', 'bootNotification', '{    ""chargePointVendor"": ""EVAR11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '3ab9552e-3dc8-4ebf-938d-1c0da480df4a', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
56,001_VTC_bootNotification_TC51_필수파라미터누락_파라미터type_띄어쓰기_특수문자_필수파라미터null_필수파라미터누락_띄어쓰기_파라미터type,0.11571349999940139,"[2, '484c3f55-fb23-47dd-8097-847cd11e066d', 'bootNotification', '{    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": ""EVSCA 0100584"",    ""firmwareVersion"": ""0.2#10"",    ""Reason"": ""Power#Up"",    ""lmsi"": ""450061222 990181"",    ""Entityid"":ASN_CSE-D-f288259452d-EVSP}']","[4, '484c3f55-fb23-47dd-8097-847cd11e066d', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
57,001_VTC_bootNotification_TC52_필수파라미터누락_파라미터type_특수문자_띄어쓰기_특수문자_필수파라미터누락_파라미터type_필수파라미터누락,0.1224551999985124,"[2, '1655d5df-a467-489f-bb98-0ee7df3076e7', 'bootNotification', '{    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": ""EVSCA#0100584"",    ""firmwareVersion"": ""0.2. 10"",    ""Reason"": ""Power Up"",    ""lmsi"": 450061222990181}']","[4, '1655d5df-a467-489f-bb98-0ee7df3076e7', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
58,001_VTC_bootNotification_TC53_필수파라미터누락_파라미터type_특수문자_파라미터type_띄어쓰기_파라미터type_필수파라미터null_파라미터type,0.1908952000012505,"[2, '64fe9086-bee8-4e42-a566-fdd1944d58b8', 'bootNotification', '{    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": ""EVSCA#0100584"",    ""firmwareVersion"": 0.2.10,    ""Reason"":PowerUp,    ""rssi"": ""-4.2"",    ""lmsi"": """",    ""Entityid"":ASN_CSE-D-f288259452d-EVSP}']","[4, '64fe9086-bee8-4e42-a566-fdd1944d58b8', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
59,001_VTC_bootNotification_TC54_필수파라미터누락_파라미터type_파라미터size_띄어쓰기_파라미터size_필수파라미터누락_특수문자_파라미터size,0.10355640000125277,"[2, 'ca4a617e-aa3b-40c9-b909-3d40e953a809', 'bootNotification', '{    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": ""EVSCA01005841111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""firmwareVersion"": ""0.2. 10"",    ""Reason"": ""Power Up"",    ""lmsi"": ""450061222#990181"",    ""Entityid"": ""ASN_CSE-D-f288259452d-EVSP11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, 'ca4a617e-aa3b-40c9-b909-3d40e953a809', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
60,001_VTC_bootNotification_TC55_필수파라미터누락_파라미터type_파라미터type_필수파라미터null_필수파라미터누락_필수파라미터누락_특수문자_띄어쓰기,0.0915530000020226,"[2, '259b1ceb-1be3-48be-a101-0bdc6cd3d236', 'bootNotification', '{    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"":EVSCA0100584,    ""firmwareVersion"": """",    ""Reason"": """",    ""lmsi"": ""450061222#990181"",    ""Entityid"": ""ASN_CSE-D- f288259452d-EVSP""}']","[4, '259b1ceb-1be3-48be-a101-0bdc6cd3d236', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
61,001_VTC_bootNotification_TC56_필수파라미터누락_파라미터type_파라미터type_필수파라미터누락_파라미터size_필수파라미터누락_파라미터size_필수파라미터누락,0.13973489999989397,"[2, '5c6dc70e-67f1-4b60-add9-700bffa6d2bb', 'bootNotification', '{    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"":EVSCA0100584,    ""lmsi"": ""45006122299018111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '5c6dc70e-67f1-4b60-add9-700bffa6d2bb', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
62,001_VTC_bootNotification_TC57_필수파라미터누락_파라미터type_필수파라미터null_띄어쓰기_파라미터type_필수파라미터누락_파라미터type_필수파라미터null,0.12847820000024512,"[2, 'ba6d61f3-a13e-41c4-804c-3512321493fa', 'bootNotification', '{    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": """",    ""firmwareVersion"": ""0.2. 10"",    ""Reason"": ""Power Up"",    ""lmsi"": 450061222990181,    ""Entityid"": """"}']","[4, 'ba6d61f3-a13e-41c4-804c-3512321493fa', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
63,001_VTC_bootNotification_TC58_필수파라미터누락_파라미터type_필수파라미터null_파라미터size_필수파라미터누락_필수파라미터누락_필수파라미터null_특수문자,0.18608499999754713,"[2, '7142428f-44c2-4491-b6d1-d749d8c713ea', 'bootNotification', '{    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": """",    ""firmwareVersion"": ""0.2.101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""Reason"": ""PowerUp11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""lmsi"": """",    ""Entityid"": ""ASN_CSE-D-#f288259452d-EVSP""}']","[4, '7142428f-44c2-4491-b6d1-d749d8c713ea', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
64,003_VTC_dataTransfer_heartbeat_1_TC1_띄어쓰기_파라미터size_파라미터type,0.12736260000019684,"[2, '43eefdc9-344a-4e9d-9073-a3d03c8d980c', 'dataTransfer', '{    ""vendorId"": ""EV AR"",    ""messageId"": ""heartbeat1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""data"": {        ""rssi"": ""-55"",        ""rsrp"": ""-83"",        ""snr"": ""18""    }}']","[4, '43eefdc9-344a-4e9d-9073-a3d03c8d980c', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
65,003_VTC_dataTransfer_heartbeat_1_TC2_띄어쓰기_파라미터type_파라미터size,0.09731929999907152,"[2, '557ea17f-5995-4906-9014-fb1fda726448', 'dataTransfer', '{    ""vendorId"": ""EV AR"",    ""messageId"":heartbeat,    ""data"": {        ""rssi"": -551111111111111111111111111111111111,        ""rsrp"": -83,        ""snr"": 18    }}']","[4, '557ea17f-5995-4906-9014-fb1fda726448', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
66,003_VTC_dataTransfer_heartbeat_1_TC3_특수문자_파라미터size_파라미터type,0.10132359999988694,"[2, '8286eb2c-9b5d-49ad-8961-a659d6e66dd3', 'dataTransfer', '{    ""vendorId"": ""EV#AR"",    ""messageId"": ""heartbeat1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""data"": {        ""rssi"": ""-55"",        ""rsrp"": ""-83"",        ""snr"": ""18""    }}']","[4, '8286eb2c-9b5d-49ad-8961-a659d6e66dd3', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
67,003_VTC_dataTransfer_heartbeat_1_TC4_특수문자_파라미터type_파라미터size,0.09712489999947138,"[2, '0720cefa-f07f-437a-962f-ee76b7725821', 'dataTransfer', '{    ""vendorId"": ""EV#AR"",    ""messageId"":heartbeat,    ""data"": {        ""rssi"": -551111111111111111111111111111111111,        ""rsrp"": -83,        ""snr"": 18    }}']","[4, '0720cefa-f07f-437a-962f-ee76b7725821', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
68,003_VTC_dataTransfer_heartbeat_1_TC5_파라미터size_파라미터type_파라미터type,0.14630559999932302,"[2, '4f35d790-7581-4233-a73f-d08be474c730', 'dataTransfer', '{    ""vendorId"": ""EVAR111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""messageId"":heartbeat,    ""data"": {        ""rssi"": ""-55"",        ""rsrp"": ""-83"",        ""snr"": ""18""    }}']","[4, '4f35d790-7581-4233-a73f-d08be474c730', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
69,003_VTC_dataTransfer_heartbeat_1_TC6_파라미터size_파라미터size_파라미터size,0.11511960000279942,"[2, 'd714158f-d0f5-43cd-abe8-cd43a36db139', 'dataTransfer', '{    ""vendorId"": ""EVAR111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""messageId"": ""heartbeat1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""data"": {        ""rssi"": -551111111111111111111111111111111111,        ""rsrp"": -83,        ""snr"": 18    }}']","[4, 'd714158f-d0f5-43cd-abe8-cd43a36db139', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
70,003_VTC_dataTransfer_heartbeat_1_TC7_파라미터type_파라미터size_파라미터type,0.09913000000233296,"[2, '62304b19-4aad-4462-95eb-c30bdff788e9', 'dataTransfer', '{    ""vendorId"":EVAR,    ""messageId"": ""heartbeat1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""data"": {        ""rssi"": ""-55"",        ""rsrp"": ""-83"",        ""snr"": ""18""    }}']","[4, '62304b19-4aad-4462-95eb-c30bdff788e9', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
71,003_VTC_dataTransfer_heartbeat_1_TC8_파라미터type_파라미터type_파라미터size,0.10040159999698517,"[2, '75a1e247-16e8-4c6e-995d-08c3cb3cebcd', 'dataTransfer', '{    ""vendorId"":EVAR,    ""messageId"":heartbeat,    ""data"": {        ""rssi"": -551111111111111111111111111111111111,        ""rsrp"": -83,        ""snr"": 18    }}']","[4, '75a1e247-16e8-4c6e-995d-08c3cb3cebcd', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
72,003_VTC_dataTransfer_heartbeat_1_TC9_필수파라미터null_파라미터type_파라미터size,0.1120059000022593,"[2, 'f01fef72-7bc4-4d40-8160-8370714e7d74', 'dataTransfer', '{    ""vendorId"": """",    ""messageId"":heartbeat,    ""data"": {        ""rssi"": -551111111111111111111111111111111111,        ""rsrp"": -83,        ""snr"": 18    }}']","[4, 'f01fef72-7bc4-4d40-8160-8370714e7d74', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
73,003_VTC_dataTransfer_heartbeat_1_TC10_필수파라미터null_파라미터size_파라미터type,0.11076689999754308,"[2, '8a697ddd-e990-468f-8cd1-d2c0d3b24096', 'dataTransfer', '{    ""vendorId"": """",    ""messageId"": ""heartbeat1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""data"": {        ""rssi"": ""-55"",        ""rsrp"": ""-83"",        ""snr"": ""18""    }}']","[4, '8a697ddd-e990-468f-8cd1-d2c0d3b24096', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
74,003_VTC_dataTransfer_heartbeat_1_TC11_필수파라미터누락_파라미터size_파라미터size,0.09614959999817074,"[2, 'daee9a71-005e-4202-9d7d-56d205078519', 'dataTransfer', '{    ""messageId"": ""heartbeat1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""data"": {        ""rssi"": -551111111111111111111111111111111111,        ""rsrp"": -83,        ""snr"": 18    }}']","[4, 'daee9a71-005e-4202-9d7d-56d205078519', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
75,003_VTC_dataTransfer_heartbeat_1_TC12_필수파라미터누락_파라미터type_파라미터type,0.12036019999868586,"[2, 'a4e6e67d-0d69-4700-8b9c-bf321400eeaa', 'dataTransfer', '{    ""messageId"":heartbeat,    ""data"": {        ""rssi"": ""-55"",        ""rsrp"": ""-83"",        ""snr"": ""18""    }}']","[4, 'a4e6e67d-0d69-4700-8b9c-bf321400eeaa', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
76,009_VTC_diagnosticsStatusNotication_TC1_필수파라미터누락,0.0988394000014523,"[2, 'f13dacd9-fae4-4efb-83d7-945558a75792', 'diagnosticsStatusNotication', '{}']","[4, 'f13dacd9-fae4-4efb-83d7-945558a75792', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
77,009_VTC_diagnosticsStatusNotication_TC2_필수파라미터null,0.24663470000086818,"[2, '27017e8c-a2c5-4465-b508-50cc7f896c7e', 'diagnosticsStatusNotication', '{    ""status"": """"}']","[4, '27017e8c-a2c5-4465-b508-50cc7f896c7e', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
78,009_VTC_diagnosticsStatusNotication_TC3_파라미터size,0.10215740000057849,"[2, '7b93c892-2495-4a6e-b74a-2d098117d703', 'diagnosticsStatusNotication', '{    ""status"": ""UploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploading""}']","[4, '7b93c892-2495-4a6e-b74a-2d098117d703', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
79,009_VTC_diagnosticsStatusNotication_TC4_특수문자,0.0984336000001349,"[2, '881e9891-a6ee-4c11-ae9e-1a8cea830eb9', 'diagnosticsStatusNotication', '{    ""status"": ""#Uploading""}']","[4, '881e9891-a6ee-4c11-ae9e-1a8cea830eb9', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
80,009_VTC_diagnosticsStatusNotication_TC5_띄어쓰기,0.10058380000191391,"[2, 'b44a78b9-b24b-437f-b5f7-5482f6a38bba', 'diagnosticsStatusNotication', '{    ""status"": ""Up loading""}']","[4, 'b44a78b9-b24b-437f-b5f7-5482f6a38bba', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
81,009_VTC_diagnosticsStatusNotication_TC6_파라미터type,0.0865284999999858,"[2, 'dbc5aec5-4d64-4570-a35d-4e3b257ff3ee', 'diagnosticsStatusNotication', '{    ""status"":Uploading}']","[4, 'dbc5aec5-4d64-4570-a35d-4e3b257ff3ee', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
82,010_VTC_firmwareStatusNotifcation_TC1_필수파라미터누락,0.0937755000013567,"[2, '880dd568-c707-4fb9-9478-78090260c5b8', 'firmwareStatusNotification', '{}']","[4, '880dd568-c707-4fb9-9478-78090260c5b8', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
83,010_VTC_firmwareStatusNotifcation_TC2_필수파라미터null,0.11290630000075907,"[2, '93e8ecbc-681f-4f06-8a55-224b3822552d', 'firmwareStatusNotification', '{    ""status"": """"}']","[4, '93e8ecbc-681f-4f06-8a55-224b3822552d', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
84,010_VTC_firmwareStatusNotifcation_TC3_파라미터size,0.09150880000015604,"[2, 'cd80520d-842e-46db-937e-594735f9f5ab', 'firmwareStatusNotification', '{    ""status"": ""UploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploading""}']","[4, 'cd80520d-842e-46db-937e-594735f9f5ab', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
85,010_VTC_firmwareStatusNotifcation_TC4_특수문자,0.09506160000091768,"[2, '125d0dff-d97d-4ced-be95-d14832de06b7', 'firmwareStatusNotification', '{    ""status"": ""#Uploading""}']","[4, '125d0dff-d97d-4ced-be95-d14832de06b7', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
86,010_VTC_firmwareStatusNotifcation_TC5_띄어쓰기,0.1005379999987781,"[2, '8650f795-2eea-4bb7-9b85-f9fb97c3b81b', 'firmwareStatusNotification', '{    ""status"": ""Up loading""}']","[4, '8650f795-2eea-4bb7-9b85-f9fb97c3b81b', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
87,010_VTC_firmwareStatusNotifcation_TC6_파라미터type,0.09926899999845773,"[2, '44e6fe03-1a90-49ed-afb8-dcd02b6b578c', 'firmwareStatusNotification', '{    ""status"":Uploading}']","[4, '44e6fe03-1a90-49ed-afb8-dcd02b6b578c', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
88,009_VTC_meterValues_TC1_커넥터ID정상_파라미터type_충전량정상_충전기미터값정상_필수파라미터누락_파라미터type_파라미터size_띄어쓰기,0.09045440000045346,"[2, 'd110c46d-8ffc-44e1-a823-2c13b16790fd', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""measurand"":Energy.Active.Import.Register,                    ""unit"": ""Wh111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""                }            ],            ""timestamp"": ""2022-08- 17T13:50:09Z""        }    ]}']","[4, 'd110c46d-8ffc-44e1-a823-2c13b16790fd', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
