,TC_NAME,Request Data,Response Data
43,001_VTC_bootNotification_TC38_파라미터type_파라미터type_파라미터type_파라미터type_파라미터type_필수파라미터누락_파라미터type_파라미터size,"[2, '07a4cf08-f1cb-420c-9ee4-6e9d65bd26bb', 'bootNotification', '{    ""chargePointModel"":ELA007C01,    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"":EVSCA0100584,    ""firmwareVersion"": 0.2.10,    ""Reason"":PowerUp,    ""lmsi"": 450061222990181,    ""Entityid"": ""ASN_CSE-D-f288259452d-EVSP11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '07a4cf08-f1cb-420c-9ee4-6e9d65bd26bb', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
44,001_VTC_bootNotification_TC39_파라미터type_파라미터type_필수파라미터null_특수문자_파라미터size_필수파라미터누락_필수파라미터null_특수문자,"[2, 'd0b535f5-c39a-429b-aee0-f1db2c9b7ad0', 'bootNotification', '{    ""chargePointModel"":ELA007C01,    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": """",    ""firmwareVersion"": ""0.2#10"",    ""Reason"": ""Power#Up"",    ""lmsi"": """",    ""Entityid"": ""ASN_CSE-D-#f288259452d-EVSP""}']","[4, 'd0b535f5-c39a-429b-aee0-f1db2c9b7ad0', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
45,001_VTC_bootNotification_TC40_파라미터type_파라미터type_필수파라미터누락_특수문자_필수파라미터누락_필수파라미터누락_필수파라미터누락_파라미터size,"[2, '8058de5e-62ab-4ba0-bcfa-67764a7b7738', 'bootNotification', '{    ""chargePointModel"":ELA007C01,    ""chargePointVendor"":EVAR,    ""firmwareVersion"": ""0.2#10"",    ""Reason"": ""Power#Up"",    ""Entityid"": ""ASN_CSE-D-f288259452d-EVSP11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '8058de5e-62ab-4ba0-bcfa-67764a7b7738', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
46,001_VTC_bootNotification_TC41_파라미터type_파라미터type_필수파라미터누락_파라미터size_필수파라미터null_필수파라미터누락_특수문자_파라미터type,"[2, '852ceb00-5e9b-4caa-8dab-f0a83b71bba8', 'bootNotification', '{    ""chargePointModel"":ELA007C01,    ""chargePointVendor"":EVAR,    ""firmwareVersion"": ""0.2.101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""Reason"": ""PowerUp11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""lmsi"": ""450061222#990181"",    ""Entityid"":ASN_CSE-D-f288259452d-EVSP}']","[4, '852ceb00-5e9b-4caa-8dab-f0a83b71bba8', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
47,001_VTC_bootNotification_TC42_파라미터type_파라미터type_필수파라미터누락_필수파라미터누락_필수파라미터누락_필수파라미터누락_파라미터size_특수문자,"[2, '89e98800-1e7b-4327-b48c-b45dca68f8be', 'bootNotification', '{    ""chargePointModel"":ELA007C01,    ""chargePointVendor"":EVAR,    ""lmsi"": ""45006122299018111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""Entityid"": ""ASN_CSE-D-#f288259452d-EVSP""}']","[4, '89e98800-1e7b-4327-b48c-b45dca68f8be', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
48,001_VTC_bootNotification_TC43_필수파라미터null_파라미터size_특수문자_띄어쓰기_필수파라미터null_필수파라미터누락_파라미터size_파라미터size,"[2, '4271f90c-299f-4ea8-868d-637cb690ed32', 'bootNotification', '{    ""chargePointModel"": """",    ""chargePointVendor"": ""EVAR11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""chargePointSerialNumber"": ""EVSCA#0100584"",    ""firmwareVersion"": ""0.2. 10"",    ""Reason"": ""Power Up"",    ""lmsi"": ""45006122299018111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""Entityid"": ""ASN_CSE-D-f288259452d-EVSP11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '4271f90c-299f-4ea8-868d-637cb690ed32', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
49,001_VTC_bootNotification_TC44_필수파라미터null_파라미터size_파라미터type_파라미터size_파라미터size_파라미터type_파라미터type_파라미터type,"[2, 'bd15341e-4770-4730-9a61-aa6aea8468a6', 'bootNotification', '{    ""chargePointModel"": """",    ""chargePointVendor"": ""EVAR11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""chargePointSerialNumber"":EVSCA0100584,    ""firmwareVersion"": ""0.2.101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""Reason"": ""PowerUp11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""rssi"": ""-4.2"",    ""lmsi"": 450061222990181,    ""Entityid"":ASN_CSE-D-f288259452d-EVSP}']","[4, 'bd15341e-4770-4730-9a61-aa6aea8468a6', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
50,001_VTC_bootNotification_TC45_필수파라미터null_파라미터type_띄어쓰기_파라미터type_필수파라미터누락_필수파라미터누락_필수파라미터누락_필수파라미터null,"[2, '28ea7ddb-6d5c-4f21-a664-3911b9e76459', 'bootNotification', '{    ""chargePointModel"": """",    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": ""EVSCA 0100584"",    ""firmwareVersion"": 0.2.10,    ""Reason"":PowerUp,    ""Entityid"": """"}']","[4, '28ea7ddb-6d5c-4f21-a664-3911b9e76459', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
51,001_VTC_bootNotification_TC46_필수파라미터null_파라미터type_파라미터size_파라미터type_특수문자_필수파라미터누락_띄어쓰기_특수문자,"[2, '3e774fdb-7fda-4191-87ca-f8186d0b2086', 'bootNotification', '{    ""chargePointModel"": """",    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": ""EVSCA01005841111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""firmwareVersion"": 0.2.10,    ""Reason"":PowerUp,    ""lmsi"": ""450061222 990181"",    ""Entityid"": ""ASN_CSE-D-#f288259452d-EVSP""}']","[4, '3e774fdb-7fda-4191-87ca-f8186d0b2086', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
52,001_VTC_bootNotification_TC47_필수파라미터null_파라미터type_필수파라미터null_필수파라미터null_필수파라미터null_파라미터type_필수파라미터null_필수파라미터누락,"[2, '03c3c26d-cfd3-4fad-b556-1f75f04bb7a5', 'bootNotification', '{    ""chargePointModel"": """",    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": """",    ""firmwareVersion"": """",    ""Reason"": """",    ""rssi"": ""-4.2"",    ""lmsi"": """"}']","[4, '03c3c26d-cfd3-4fad-b556-1f75f04bb7a5', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
53,001_VTC_bootNotification_TC48_필수파라미터null_파라미터type_필수파라미터null_필수파라미터누락_띄어쓰기_필수파라미터누락_특수문자_띄어쓰기,"[2, '3262eabc-7209-46d9-9877-455ef2b9f969', 'bootNotification', '{    ""chargePointModel"": """",    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": """",    ""lmsi"": ""450061222#990181"",    ""Entityid"": ""ASN_CSE-D- f288259452d-EVSP""}']","[4, '3262eabc-7209-46d9-9877-455ef2b9f969', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
54,001_VTC_bootNotification_TC49_필수파라미터null_파라미터type_필수파라미터누락_특수문자_파라미터type_필수파라미터누락_파라미터size_띄어쓰기,"[2, 'b7332d8e-2d6d-4fe1-81bd-3be80d26a093', 'bootNotification', '{    ""chargePointModel"": """",    ""chargePointVendor"":EVAR,    ""firmwareVersion"": ""0.2#10"",    ""Reason"": ""Power#Up"",    ""lmsi"": ""45006122299018111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""Entityid"": ""ASN_CSE-D- f288259452d-EVSP""}']","[4, 'b7332d8e-2d6d-4fe1-81bd-3be80d26a093', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
55,001_VTC_bootNotification_TC50_필수파라미터누락_파라미터size_필수파라미터누락_필수파라미터누락_필수파라미터누락_필수파라미터누락_필수파라미터누락_필수파라미터누락,"[2, 'c15e8301-26f6-439b-9614-45bb5e89b8b2', 'bootNotification', '{    ""chargePointVendor"": ""EVAR11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, 'c15e8301-26f6-439b-9614-45bb5e89b8b2', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
56,001_VTC_bootNotification_TC51_필수파라미터누락_파라미터type_띄어쓰기_특수문자_필수파라미터null_필수파라미터누락_띄어쓰기_파라미터type,"[2, 'c6a9d4bc-3451-4caa-bcc3-c5b8f7122907', 'bootNotification', '{    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": ""EVSCA 0100584"",    ""firmwareVersion"": ""0.2#10"",    ""Reason"": ""Power#Up"",    ""lmsi"": ""450061222 990181"",    ""Entityid"":ASN_CSE-D-f288259452d-EVSP}']","[4, 'c6a9d4bc-3451-4caa-bcc3-c5b8f7122907', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
57,001_VTC_bootNotification_TC52_필수파라미터누락_파라미터type_특수문자_띄어쓰기_특수문자_필수파라미터누락_파라미터type_필수파라미터누락,"[2, '62377481-2d09-45d7-8bc7-d50cf3a30122', 'bootNotification', '{    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": ""EVSCA#0100584"",    ""firmwareVersion"": ""0.2. 10"",    ""Reason"": ""Power Up"",    ""lmsi"": 450061222990181}']","[4, '62377481-2d09-45d7-8bc7-d50cf3a30122', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
58,001_VTC_bootNotification_TC53_필수파라미터누락_파라미터type_특수문자_파라미터type_띄어쓰기_파라미터type_필수파라미터null_파라미터type,"[2, 'b5b3a2e3-ba7c-41dd-965d-e94a60f23533', 'bootNotification', '{    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": ""EVSCA#0100584"",    ""firmwareVersion"": 0.2.10,    ""Reason"":PowerUp,    ""rssi"": ""-4.2"",    ""lmsi"": """",    ""Entityid"":ASN_CSE-D-f288259452d-EVSP}']","[4, 'b5b3a2e3-ba7c-41dd-965d-e94a60f23533', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
59,001_VTC_bootNotification_TC54_필수파라미터누락_파라미터type_파라미터size_띄어쓰기_파라미터size_필수파라미터누락_특수문자_파라미터size,"[2, 'a16c15c6-89ff-4d06-9a9b-c48fca7fc3bd', 'bootNotification', '{    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": ""EVSCA01005841111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""firmwareVersion"": ""0.2. 10"",    ""Reason"": ""Power Up"",    ""lmsi"": ""450061222#990181"",    ""Entityid"": ""ASN_CSE-D-f288259452d-EVSP11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, 'a16c15c6-89ff-4d06-9a9b-c48fca7fc3bd', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
60,001_VTC_bootNotification_TC55_필수파라미터누락_파라미터type_파라미터type_필수파라미터null_필수파라미터누락_필수파라미터누락_특수문자_띄어쓰기,"[2, 'dd09d115-cc24-4b14-a806-6e9c69f7d3ef', 'bootNotification', '{    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"":EVSCA0100584,    ""firmwareVersion"": """",    ""Reason"": """",    ""lmsi"": ""450061222#990181"",    ""Entityid"": ""ASN_CSE-D- f288259452d-EVSP""}']","[4, 'dd09d115-cc24-4b14-a806-6e9c69f7d3ef', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
61,001_VTC_bootNotification_TC56_필수파라미터누락_파라미터type_파라미터type_필수파라미터누락_파라미터size_필수파라미터누락_파라미터size_필수파라미터누락,"[2, '384e25e4-adc4-4b85-8ead-dc20203ba076', 'bootNotification', '{    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"":EVSCA0100584,    ""lmsi"": ""45006122299018111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '384e25e4-adc4-4b85-8ead-dc20203ba076', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
62,001_VTC_bootNotification_TC57_필수파라미터누락_파라미터type_필수파라미터null_띄어쓰기_파라미터type_필수파라미터누락_파라미터type_필수파라미터null,"[2, '6842527d-0ddc-48e7-9a5d-f6a5efdb8baf', 'bootNotification', '{    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": """",    ""firmwareVersion"": ""0.2. 10"",    ""Reason"": ""Power Up"",    ""lmsi"": 450061222990181,    ""Entityid"": """"}']","[4, '6842527d-0ddc-48e7-9a5d-f6a5efdb8baf', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
63,001_VTC_bootNotification_TC58_필수파라미터누락_파라미터type_필수파라미터null_파라미터size_필수파라미터누락_필수파라미터누락_필수파라미터null_특수문자,"[2, '06197e18-5c85-4335-af05-2eea7e0fb3ec', 'bootNotification', '{    ""chargePointVendor"":EVAR,    ""chargePointSerialNumber"": """",    ""firmwareVersion"": ""0.2.101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""Reason"": ""PowerUp11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""lmsi"": """",    ""Entityid"": ""ASN_CSE-D-#f288259452d-EVSP""}']","[4, '06197e18-5c85-4335-af05-2eea7e0fb3ec', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
64,003_VTC_dataTransfer_heartbeat_1_TC1_띄어쓰기_파라미터size_파라미터type,"[2, 'a9e9fccf-2de0-4c08-a79a-f89dbfef17b5', 'dataTransfer', '{    ""vendorId"": ""EV AR"",    ""messageId"": ""heartbeat1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""data"": {        ""rssi"": ""-55"",        ""rsrp"": ""-83"",        ""snr"": ""18""    }}']","[4, 'a9e9fccf-2de0-4c08-a79a-f89dbfef17b5', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
65,003_VTC_dataTransfer_heartbeat_1_TC2_띄어쓰기_파라미터type_파라미터size,"[2, '45f22802-c0b7-49f9-afc2-4aa7311b683c', 'dataTransfer', '{    ""vendorId"": ""EV AR"",    ""messageId"":heartbeat,    ""data"": {        ""rssi"": -551111111111111111111111111111111111,        ""rsrp"": -83,        ""snr"": 18    }}']","[4, '45f22802-c0b7-49f9-afc2-4aa7311b683c', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
66,003_VTC_dataTransfer_heartbeat_1_TC3_특수문자_파라미터size_파라미터type,"[2, 'f494e4d1-9d35-4e1b-92ea-3d404617bf6d', 'dataTransfer', '{    ""vendorId"": ""EV#AR"",    ""messageId"": ""heartbeat1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""data"": {        ""rssi"": ""-55"",        ""rsrp"": ""-83"",        ""snr"": ""18""    }}']","[4, 'f494e4d1-9d35-4e1b-92ea-3d404617bf6d', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
67,003_VTC_dataTransfer_heartbeat_1_TC4_특수문자_파라미터type_파라미터size,"[2, '2ae60c87-0e06-4f47-910c-f3bbaa04b3ba', 'dataTransfer', '{    ""vendorId"": ""EV#AR"",    ""messageId"":heartbeat,    ""data"": {        ""rssi"": -551111111111111111111111111111111111,        ""rsrp"": -83,        ""snr"": 18    }}']","[4, '2ae60c87-0e06-4f47-910c-f3bbaa04b3ba', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
68,003_VTC_dataTransfer_heartbeat_1_TC5_파라미터size_파라미터type_파라미터type,"[2, 'd72522d7-b679-470f-84e8-a3222fa54bef', 'dataTransfer', '{    ""vendorId"": ""EVAR111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""messageId"":heartbeat,    ""data"": {        ""rssi"": ""-55"",        ""rsrp"": ""-83"",        ""snr"": ""18""    }}']","[4, 'd72522d7-b679-470f-84e8-a3222fa54bef', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
69,003_VTC_dataTransfer_heartbeat_1_TC6_파라미터size_파라미터size_파라미터size,"[2, 'cf93b9df-b985-454e-8e00-7debd851ae3a', 'dataTransfer', '{    ""vendorId"": ""EVAR111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""messageId"": ""heartbeat1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""data"": {        ""rssi"": -551111111111111111111111111111111111,        ""rsrp"": -83,        ""snr"": 18    }}']","[4, 'cf93b9df-b985-454e-8e00-7debd851ae3a', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
70,003_VTC_dataTransfer_heartbeat_1_TC7_파라미터type_파라미터size_파라미터type,"[2, '0e12f394-74b8-4c27-8bf4-cb39bd7e56ac', 'dataTransfer', '{    ""vendorId"":EVAR,    ""messageId"": ""heartbeat1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""data"": {        ""rssi"": ""-55"",        ""rsrp"": ""-83"",        ""snr"": ""18""    }}']","[4, '0e12f394-74b8-4c27-8bf4-cb39bd7e56ac', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
71,003_VTC_dataTransfer_heartbeat_1_TC8_파라미터type_파라미터type_파라미터size,"[2, 'd819b4a2-b7b4-4d5b-a886-ab75690beb9c', 'dataTransfer', '{    ""vendorId"":EVAR,    ""messageId"":heartbeat,    ""data"": {        ""rssi"": -551111111111111111111111111111111111,        ""rsrp"": -83,        ""snr"": 18    }}']","[4, 'd819b4a2-b7b4-4d5b-a886-ab75690beb9c', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
72,003_VTC_dataTransfer_heartbeat_1_TC9_필수파라미터null_파라미터type_파라미터size,"[2, '37a8d41b-bb67-429f-8c9f-3eb15a41832c', 'dataTransfer', '{    ""vendorId"": """",    ""messageId"":heartbeat,    ""data"": {        ""rssi"": -551111111111111111111111111111111111,        ""rsrp"": -83,        ""snr"": 18    }}']","[4, '37a8d41b-bb67-429f-8c9f-3eb15a41832c', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
73,003_VTC_dataTransfer_heartbeat_1_TC10_필수파라미터null_파라미터size_파라미터type,"[2, '5771be29-9074-48be-a6f9-b3ea63701291', 'dataTransfer', '{    ""vendorId"": """",    ""messageId"": ""heartbeat1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""data"": {        ""rssi"": ""-55"",        ""rsrp"": ""-83"",        ""snr"": ""18""    }}']","[4, '5771be29-9074-48be-a6f9-b3ea63701291', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
74,003_VTC_dataTransfer_heartbeat_1_TC11_필수파라미터누락_파라미터size_파라미터size,"[2, 'a2ef6c30-39a8-4be9-bf82-c97cdcf2cbf3', 'dataTransfer', '{    ""messageId"": ""heartbeat1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""data"": {        ""rssi"": -551111111111111111111111111111111111,        ""rsrp"": -83,        ""snr"": 18    }}']","[4, 'a2ef6c30-39a8-4be9-bf82-c97cdcf2cbf3', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
75,003_VTC_dataTransfer_heartbeat_1_TC12_필수파라미터누락_파라미터type_파라미터type,"[2, '0ca63049-d5aa-4e78-a2ce-68a6b4b4b4e5', 'dataTransfer', '{    ""messageId"":heartbeat,    ""data"": {        ""rssi"": ""-55"",        ""rsrp"": ""-83"",        ""snr"": ""18""    }}']","[4, '0ca63049-d5aa-4e78-a2ce-68a6b4b4b4e5', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
76,009_VTC_diagnosticsStatusNotication_TC1_필수파라미터누락,"[2, '61f41997-d047-48f0-b69a-7728b0d7d071', 'diagnosticsStatusNotication', '{}']","[4, '61f41997-d047-48f0-b69a-7728b0d7d071', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
77,009_VTC_diagnosticsStatusNotication_TC2_필수파라미터null,"[2, '3f69ba0d-be52-45a4-a5df-72a29c506ae7', 'diagnosticsStatusNotication', '{    ""status"": """"}']","[4, '3f69ba0d-be52-45a4-a5df-72a29c506ae7', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
78,009_VTC_diagnosticsStatusNotication_TC3_파라미터size,"[2, '012b38e4-5b3c-4080-beb0-c81832c73abc', 'diagnosticsStatusNotication', '{    ""status"": ""UploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploading""}']","[4, '012b38e4-5b3c-4080-beb0-c81832c73abc', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
79,009_VTC_diagnosticsStatusNotication_TC4_특수문자,"[2, '753c6686-4b0a-4c83-9770-7a04c9962136', 'diagnosticsStatusNotication', '{    ""status"": ""#Uploading""}']","[4, '753c6686-4b0a-4c83-9770-7a04c9962136', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
80,009_VTC_diagnosticsStatusNotication_TC5_띄어쓰기,"[2, '8b1da0ac-440c-4b12-abc9-3681c7eddb01', 'diagnosticsStatusNotication', '{    ""status"": ""Up loading""}']","[4, '8b1da0ac-440c-4b12-abc9-3681c7eddb01', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
81,009_VTC_diagnosticsStatusNotication_TC6_파라미터type,"[2, '612891f8-875b-4d84-9c0b-7e85170c68fe', 'diagnosticsStatusNotication', '{    ""status"":Uploading}']","[4, '612891f8-875b-4d84-9c0b-7e85170c68fe', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
82,010_VTC_firmwareStatusNotifcation_TC1_필수파라미터누락,"[2, 'c1dda41f-e153-4989-bcc0-ef638cb1b115', 'firmwareStatusNotification', '{}']","[4, 'c1dda41f-e153-4989-bcc0-ef638cb1b115', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
83,010_VTC_firmwareStatusNotifcation_TC2_필수파라미터null,"[2, '76cc7551-e827-451c-81a4-4e1d8c56e121', 'firmwareStatusNotification', '{    ""status"": """"}']","[4, '76cc7551-e827-451c-81a4-4e1d8c56e121', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
84,010_VTC_firmwareStatusNotifcation_TC3_파라미터size,"[2, '69ffbbad-d1ed-4029-945e-57c1c9d25729', 'firmwareStatusNotification', '{    ""status"": ""UploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploading""}']","[4, '69ffbbad-d1ed-4029-945e-57c1c9d25729', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
85,010_VTC_firmwareStatusNotifcation_TC4_특수문자,"[2, 'b5b874fb-45b8-43a5-b023-4ea00153fb46', 'firmwareStatusNotification', '{    ""status"": ""#Uploading""}']","[4, 'b5b874fb-45b8-43a5-b023-4ea00153fb46', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
86,010_VTC_firmwareStatusNotifcation_TC5_띄어쓰기,"[2, '8db8d12e-8431-421a-b6dd-fafd1c6db8e8', 'firmwareStatusNotification', '{    ""status"": ""Up loading""}']","[4, '8db8d12e-8431-421a-b6dd-fafd1c6db8e8', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
87,010_VTC_firmwareStatusNotifcation_TC6_파라미터type,"[2, '930cdbf1-00f3-4532-b2fb-e3085d4dacdc', 'firmwareStatusNotification', '{    ""status"":Uploading}']","[4, '930cdbf1-00f3-4532-b2fb-e3085d4dacdc', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
88,009_VTC_meterValues_TC1_커넥터ID정상_파라미터type_충전량정상_충전기미터값정상_필수파라미터누락_파라미터type_파라미터size_띄어쓰기,"[2, '32175942-ab3b-4055-9f8b-807601f83a1f', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""measurand"":Energy.Active.Import.Register,                    ""unit"": ""Wh111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""                }            ],            ""timestamp"": ""2022-08- 17T13:50:09Z""        }    ]}']","[4, '32175942-ab3b-4055-9f8b-807601f83a1f', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
89,009_VTC_meterValues_TC2_커넥터ID정상_파라미터size_충전량정상_필수파라미터누락_필수파라미터누락,"[2, '1f906699-bb7d-4d22-88e5-dc7d95b4d8b5', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": 10000299111111111111111111111,    ""meterValue"": [        {}    ]}']","[4, '1f906699-bb7d-4d22-88e5-dc7d95b4d8b5', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
90,009_VTC_meterValues_TC3_커넥터ID정상_파라미터type_충전량정상_충전기미터값정상_필수파라미터null_파라미터size_파라미터type_띄어쓰기,"[2, '83de8ba3-e930-473d-a89e-feeec1b6c70d', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": """",                    ""measurand"": ""Energy.Active.Import.Register1111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",                    ""unit"":Wh                }            ],            ""timestamp"": ""2022-08- 17T13:50:09Z""        }    ]}']","[4, '83de8ba3-e930-473d-a89e-feeec1b6c70d', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
91,009_VTC_meterValues_TC4_커넥터ID정상_충전고유번호정상_충전량정상_충전기미터값정상_측정값정상_측정량정상_측정단위정상_측정시간정상,"[2, '187dd59e-432a-464d-9229-bcca302cae9b', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": {{transactionId}},    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""24065"",                    ""measurand"": ""Energy.Active.Import.Register"",                    ""unit"": ""Wh""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, '187dd59e-432a-464d-9229-bcca302cae9b', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
92,009_VTC_meterValues_TC5_커넥터ID정상_파라미터type_필수파라미터누락,"[2, 'f179b10f-b772-4ddc-8691-eefad52f926f', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": ""100002991""}']","[4, 'f179b10f-b772-4ddc-8691-eefad52f926f', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
