,TC명,수행시간,요청 데이터,응답 데이터
74,003_VTC_dataTransfer_heartbeat_1_TC11_필수파라미터누락_파라미터size_파라미터size,0.11597660009283572,"[2, 'd10832c8-0e29-4feb-be83-19a3810185ae', 'dataTransfer', '{    ""messageId"": ""heartbeat1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""data"": {        ""rssi"": -551111111111111111111111111111111111,        ""rsrp"": -83,        ""snr"": 18    }}']","[4, 'd10832c8-0e29-4feb-be83-19a3810185ae', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
75,003_VTC_dataTransfer_heartbeat_1_TC12_필수파라미터누락_파라미터type_파라미터type,0.09851949999574572,"[2, 'bacc4d6c-7bb0-4069-836d-2f8bb9bd8da5', 'dataTransfer', '{    ""messageId"":heartbeat,    ""data"": {        ""rssi"": ""-55"",        ""rsrp"": ""-83"",        ""snr"": ""18""    }}']","[4, 'bacc4d6c-7bb0-4069-836d-2f8bb9bd8da5', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
76,009_VTC_diagnosticsStatusNotication_TC1_필수파라미터누락,0.5378500999649987,"[2, 'ea78631b-f0af-4659-9923-be027e0d6142', 'diagnosticsStatusNotication', '{}']","[4, 'ea78631b-f0af-4659-9923-be027e0d6142', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
77,009_VTC_diagnosticsStatusNotication_TC2_필수파라미터null,0.1402405999833718,"[2, 'd5a20f94-7783-450c-85fa-b02d876f1d04', 'diagnosticsStatusNotication', '{    ""status"": """"}']","[4, 'd5a20f94-7783-450c-85fa-b02d876f1d04', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
78,009_VTC_diagnosticsStatusNotication_TC3_파라미터size,0.10800600005313754,"[2, '16f52d04-5e25-466d-b392-eebd5d386c54', 'diagnosticsStatusNotication', '{    ""status"": ""UploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploading""}']","[4, '16f52d04-5e25-466d-b392-eebd5d386c54', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
79,009_VTC_diagnosticsStatusNotication_TC4_특수문자,0.11195500008761883,"[2, '71932703-65ae-4fe1-9f9c-815bab4ed64e', 'diagnosticsStatusNotication', '{    ""status"": ""#Uploading""}']","[4, '71932703-65ae-4fe1-9f9c-815bab4ed64e', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
80,009_VTC_diagnosticsStatusNotication_TC5_띄어쓰기,0.11445339990314096,"[2, '33f0a724-5220-4113-b508-175d82238b5c', 'diagnosticsStatusNotication', '{    ""status"": ""Up loading""}']","[4, '33f0a724-5220-4113-b508-175d82238b5c', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
81,009_VTC_diagnosticsStatusNotication_TC6_파라미터type,0.12600769998971373,"[2, 'd653f3c0-82c0-446e-b38b-8e6a9c381861', 'diagnosticsStatusNotication', '{    ""status"":Uploading}']","[4, 'd653f3c0-82c0-446e-b38b-8e6a9c381861', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
82,010_VTC_firmwareStatusNotifcation_TC1_필수파라미터누락,0.10471990006044507,"[2, '404ad6b7-26e6-4d8f-9a7b-ed080cbee3cd', 'firmwareStatusNotification', '{}']","[4, '404ad6b7-26e6-4d8f-9a7b-ed080cbee3cd', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
83,010_VTC_firmwareStatusNotifcation_TC2_필수파라미터null,0.11478609999176115,"[2, '94022720-b385-492a-bf44-211cee5e537c', 'firmwareStatusNotification', '{    ""status"": """"}']","[4, '94022720-b385-492a-bf44-211cee5e537c', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
84,010_VTC_firmwareStatusNotifcation_TC3_파라미터size,0.08841870003379881,"[2, '049fed7d-60b8-4645-a4ee-58db6594b031', 'firmwareStatusNotification', '{    ""status"": ""UploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploadingUploading""}']","[4, '049fed7d-60b8-4645-a4ee-58db6594b031', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
85,010_VTC_firmwareStatusNotifcation_TC4_특수문자,0.11061239999253303,"[2, '2a02bf25-12a2-4f18-8eb7-fdb421f866a7', 'firmwareStatusNotification', '{    ""status"": ""#Uploading""}']","[4, '2a02bf25-12a2-4f18-8eb7-fdb421f866a7', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
86,010_VTC_firmwareStatusNotifcation_TC5_띄어쓰기,0.10714209999423474,"[2, '45204253-072a-4f7d-8c5e-e6dc5ee06caa', 'firmwareStatusNotification', '{    ""status"": ""Up loading""}']","[4, '45204253-072a-4f7d-8c5e-e6dc5ee06caa', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
87,010_VTC_firmwareStatusNotifcation_TC6_파라미터type,0.13448680005967617,"[2, 'd50b4de5-48d4-4e53-b218-542127f9f5db', 'firmwareStatusNotification', '{    ""status"":Uploading}']","[4, 'd50b4de5-48d4-4e53-b218-542127f9f5db', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
88,009_VTC_meterValues_TC1_커넥터ID정상_파라미터type_충전량정상_충전기미터값정상_필수파라미터누락_파라미터type_파라미터size_띄어쓰기,0.08790410007350147,"[2, '0a671a0d-b333-490b-ab6c-47bbd36f1cfc', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""measurand"":Energy.Active.Import.Register,                    ""unit"": ""Wh111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""                }            ],            ""timestamp"": ""2022-08- 17T13:50:09Z""        }    ]}']","[4, '0a671a0d-b333-490b-ab6c-47bbd36f1cfc', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
89,009_VTC_meterValues_TC2_커넥터ID정상_파라미터size_충전량정상_필수파라미터누락_필수파라미터누락,0.13451970007736236,"[2, '0c54fd12-dd91-4d15-bbc8-2292f6a5036b', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": 10000299111111111111111111111,    ""meterValue"": [        {}    ]}']","[4, '0c54fd12-dd91-4d15-bbc8-2292f6a5036b', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
90,009_VTC_meterValues_TC3_커넥터ID정상_파라미터type_충전량정상_충전기미터값정상_필수파라미터null_파라미터size_파라미터type_띄어쓰기,0.11997780005913228,"[2, '38232e49-af9a-4f99-90bb-efc9faef36f9', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": """",                    ""measurand"": ""Energy.Active.Import.Register1111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",                    ""unit"":Wh                }            ],            ""timestamp"": ""2022-08- 17T13:50:09Z""        }    ]}']","[4, '38232e49-af9a-4f99-90bb-efc9faef36f9', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
91,009_VTC_meterValues_TC4_커넥터ID정상_충전고유번호정상_충전량정상_충전기미터값정상_측정값정상_측정량정상_측정단위정상_측정시간정상,0.12056090007536113,"[2, '7faa0335-9d2c-44dc-ace1-a25bbe746bb6', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": {{transactionId}},    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""24065"",                    ""measurand"": ""Energy.Active.Import.Register"",                    ""unit"": ""Wh""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, '7faa0335-9d2c-44dc-ace1-a25bbe746bb6', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
92,009_VTC_meterValues_TC5_커넥터ID정상_파라미터type_필수파라미터누락,0.1115352000342682,"[2, 'e59165f7-8386-4be8-b1e2-005202caa283', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": ""100002991""}']","[4, 'e59165f7-8386-4be8-b1e2-005202caa283', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
93,009_VTC_meterValues_TC6_커넥터ID정상_파라미터size_필수파라미터누락,0.1022436999483034,"[2, '63ef3d0d-00d7-4717-82ab-9961fd63a82d', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": 10000299111111111111111111111}']","[4, '63ef3d0d-00d7-4717-82ab-9961fd63a82d', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
94,009_VTC_meterValues_TC7_커넥터ID정상_파라미터type_충전량정상_충전기미터값정상_측정값정상_특수문자_파라미터size_특수문자,0.10715359996538609,"[2, 'b45f446c-6e41-43d7-a7d2-14728497c90f', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""24065"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""                }            ],            ""timestamp"": ""2022-08-17#T13:50:09Z""        }    ]}']","[4, 'b45f446c-6e41-43d7-a7d2-14728497c90f', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
95,009_VTC_meterValues_TC8_커넥터ID정상_파라미터type_필수파라미터누락,0.098827000008896,"[2, 'ac4f7ee1-6a9b-48ae-8b47-04e09d828032', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": ""100002991""}']","[4, 'ac4f7ee1-6a9b-48ae-8b47-04e09d828032', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
96,009_VTC_meterValues_TC9_커넥터ID정상_충전고유번호정상_충전량정상_충전기미터값정상_파라미터size_파라미터type_특수문자_필수파라미터null,0.09770039992872626,"[2, 'e1e8e7cd-c747-468c-acee-e546524d087f', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": {{transactionId}},    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""2406511111111111111111111"",                    ""measurand"":Energy.Active.Import.Register,                    ""unit"": ""Wh#""                }            ],            ""timestamp"": """"        }    ]}']","[4, 'e1e8e7cd-c747-468c-acee-e546524d087f', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
97,009_VTC_meterValues_TC10_파라미터size_파라미터type_충전량정상_충전기미터값정상_특수문자_특수문자_측정단위정상_띄어쓰기,0.11411990004125983,"[2, '9127f5d4-4f5c-43dd-813a-a2a796a3c208', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240#65"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh""                }            ],            ""timestamp"": ""2022-08- 17T13:50:09Z""        }    ]}']","[4, '9127f5d4-4f5c-43dd-813a-a2a796a3c208', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
98,009_VTC_meterValues_TC11_파라미터size_충전고유번호정상_필수파라미터누락,0.11239000002387911,"[2, '2dec8649-59a4-4229-96ab-420f5dc0d373', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": {{transactionId}}}']","[4, '2dec8649-59a4-4229-96ab-420f5dc0d373', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
99,009_VTC_meterValues_TC12_파라미터size_파라미터type_충전량정상_충전기미터값정상_띄어쓰기_측정량정상_특수문자_띄어쓰기,0.11239819996990263,"[2, '3d98ec2e-2716-484c-8123-97efc62bf455', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240 65"",                    ""measurand"": ""Energy.Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": ""2022-08- 17T13:50:09Z""        }    ]}']","[4, '3d98ec2e-2716-484c-8123-97efc62bf455', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
100,009_VTC_meterValues_TC13_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터size_특수문자_띄어쓰기_측정시간정상,0.10133039997890592,"[2, 'ced294cc-023f-4d89-98e8-1b1816468177', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""2406511111111111111111111"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""W h""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, 'ced294cc-023f-4d89-98e8-1b1816468177', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
101,009_VTC_meterValues_TC14_파라미터size_파라미터type_충전량정상_충전기미터값정상_띄어쓰기_특수문자_특수문자_측정시간정상,0.15433259995188564,"[2, 'f8e48d49-72ba-4c3d-bd89-50444bf6ae83', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240 65"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, 'f8e48d49-72ba-4c3d-bd89-50444bf6ae83', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
102,009_VTC_meterValues_TC15_파라미터size_파라미터type_충전량정상_충전기미터값정상_특수문자_특수문자_특수문자_측정시간정상,0.10397129994817078,"[2, '100b5b3a-a0a8-4995-b63e-c6de332db986', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240#65"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, '100b5b3a-a0a8-4995-b63e-c6de332db986', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
103,009_VTC_meterValues_TC16_파라미터size_파라미터type_충전량정상_충전기미터값정상_필수파라미터null_특수문자_특수문자_측정시간정상,0.09983610000927001,"[2, 'd7776302-5206-45b4-b2cc-0864bbdd5505', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": """",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, 'd7776302-5206-45b4-b2cc-0864bbdd5505', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
104,009_VTC_meterValues_TC17_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터size_띄어쓰기_파라미터type_측정시간정상,0.11935359996277839,"[2, 'ba5beaec-33ac-49e0-921a-0a911ac8448c', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""2406511111111111111111111"",                    ""measurand"": ""Energy. Active.Import.Register"",                    ""unit"":Wh                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, 'ba5beaec-33ac-49e0-921a-0a911ac8448c', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
105,009_VTC_meterValues_TC18_파라미터size_충전고유번호정상_충전량정상_충전기미터값정상_파라미터type_특수문자_파라미터type_측정시간정상,0.1016511000925675,"[2, '86f08f79-c855-4396-8dfa-935ce3eac38a', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": {{transactionId}},    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": 24065,                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"":Wh                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, '86f08f79-c855-4396-8dfa-935ce3eac38a', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
106,009_VTC_meterValues_TC19_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터type_특수문자_측정단위정상_특수문자,0.120897899963893,"[2, '4a75521b-8f5b-4928-b944-7f907cfb5c6c', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": 24065,                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh""                }            ],            ""timestamp"": ""2022-08-17#T13:50:09Z""        }    ]}']","[4, '4a75521b-8f5b-4928-b944-7f907cfb5c6c', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
107,009_VTC_meterValues_TC20_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터type_특수문자_특수문자_특수문자,0.1000979000236839,"[2, '08fedede-ab56-4666-b2f6-575337f53ec9', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": 24065,                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": ""2022-08-17#T13:50:09Z""        }    ]}']","[4, '08fedede-ab56-4666-b2f6-575337f53ec9', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
108,009_VTC_meterValues_TC21_파라미터size_충전고유번호정상_충전량정상_충전기미터값정상_특수문자_파라미터size_파라미터size_특수문자,0.11815830005798489,"[2, 'f128caab-5fe8-4cfe-b0e1-0d55ccc95c05', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": {{transactionId}},    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240#65"",                    ""measurand"": ""Energy.Active.Import.Register1111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",                    ""unit"": ""Wh111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""                }            ],            ""timestamp"": ""2022-08-17#T13:50:09Z""        }    ]}']","[4, 'f128caab-5fe8-4cfe-b0e1-0d55ccc95c05', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
109,009_VTC_meterValues_TC22_파라미터size_파라미터type_필수파라미터누락,0.14541210001334548,"[2, 'a916de3f-37d6-4fd1-9f32-9ba74416cf47', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""timestamp"":}']","[4, 'a916de3f-37d6-4fd1-9f32-9ba74416cf47', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
110,009_VTC_meterValues_TC23_파라미터size_파라미터size_충전량정상_충전기미터값정상_측정값정상_띄어쓰기_띄어쓰기_파라미터size,0.09440639999229461,"[2, 'c03da36d-3b7f-4219-8073-242eba5e987f', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": 10000299111111111111111111111,    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""24065"",                    ""measurand"": ""Energy. Active.Import.Register"",                    ""unit"": ""W h""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z11111111""        }    ]}']","[4, 'c03da36d-3b7f-4219-8073-242eba5e987f', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
111,009_VTC_meterValues_TC24_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터type_특수문자_특수문자_파라미터size,0.10164249991066754,"[2, '4435a45d-6ad1-4637-800e-aa055cfb4678', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": 24065,                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z11111111""        }    ]}']","[4, '4435a45d-6ad1-4637-800e-aa055cfb4678', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
112,009_VTC_meterValues_TC25_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터size_특수문자_파라미터size_파라미터size,0.11751240002922714,"[2, '2d1b074d-142c-4fac-b84d-6b2910dec4c0', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""2406511111111111111111111"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z11111111""        }    ]}']","[4, '2d1b074d-142c-4fac-b84d-6b2910dec4c0', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
113,009_VTC_meterValues_TC26_파라미터size_파라미터type_충전량정상_충전기미터값정상_필수파라미터null_특수문자_파라미터size_파라미터size,0.1022829000139609,"[2, '2790b95b-3647-4949-a85b-f9adc9d3fa17', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": """",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z11111111""        }    ]}']","[4, '2790b95b-3647-4949-a85b-f9adc9d3fa17', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
114,009_VTC_meterValues_TC27_파라미터size_파라미터type_충전량정상_충전기미터값정상_필수파라미터누락_특수문자_파라미터type_파라미터size,0.10268210002686828,"[2, '95c41529-7a74-4119-8b89-54fceb5c35f6', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"":Wh                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z11111111""        }    ]}']","[4, '95c41529-7a74-4119-8b89-54fceb5c35f6', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
115,009_VTC_meterValues_TC28_파라미터size_파라미터size_충전량정상_충전기미터값정상_파라미터size_파라미터size_측정단위정상_파라미터type,0.11583310004789382,"[2, '90a2c1bd-3274-4b24-b106-3212ca80e0ac', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": 10000299111111111111111111111,    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""2406511111111111111111111"",                    ""measurand"": ""Energy.Active.Import.Register1111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",                    ""unit"": ""Wh""                }            ],            ""timestamp"": 2022-08-17T13: 50: 09Z        }    ]}']","[4, '90a2c1bd-3274-4b24-b106-3212ca80e0ac', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
116,009_VTC_meterValues_TC29_파라미터size_충전고유번호정상_충전량정상_충전기미터값정상_필수파라미터누락_측정량정상_특수문자_파라미터type,0.09906620008405298,"[2, '2fed744a-a6a7-4a06-afe0-19edbb6129dc', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": {{transactionId}},    ""meterValue"": [        {            ""sampledValue"": [                {                    ""measurand"": ""Energy.Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": 2022-08-17T13: 50: 09Z        }    ]}']","[4, '2fed744a-a6a7-4a06-afe0-19edbb6129dc', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
117,009_VTC_meterValues_TC30_파라미터size_파라미터type_충전량정상_충전기미터값정상_특수문자_특수문자_특수문자_파라미터type,0.10345549997873604,"[2, 'b7b1b4ba-b7ec-4f6e-93ce-7272c25d33c1', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240#65"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": 2022-08-17T13: 50: 09Z        }    ]}']","[4, 'b7b1b4ba-b7ec-4f6e-93ce-7272c25d33c1', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
118,009_VTC_meterValues_TC31_파라미터size_파라미터type_충전량정상_충전기미터값정상_특수문자_특수문자_띄어쓰기_필수파라미터null,0.10585499997250736,"[2, 'fff8cf28-9550-4c8a-a4c1-c3f5845e9da1', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240#65"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""W h""                }            ],            ""timestamp"": """"        }    ]}']","[4, 'fff8cf28-9550-4c8a-a4c1-c3f5845e9da1', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
119,009_VTC_meterValues_TC32_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터type_특수문자_띄어쓰기_필수파라미터null,0.10003929992672056,"[2, '2f98bc36-bc88-44a9-a378-09fd29a4b73f', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": 24065,                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""W h""                }            ],            ""timestamp"": """"        }    ]}']","[4, '2f98bc36-bc88-44a9-a378-09fd29a4b73f', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
120,009_VTC_meterValues_TC33_파라미터size_파라미터type_충전량정상_충전기미터값정상_필수파라미터null_파라미터size_측정단위정상_필수파라미터null,0.09039389993995428,"[2, 'a4b14500-ea19-4979-9f84-5cd5f4e7e360', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": """",                    ""measurand"": ""Energy.Active.Import.Register1111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",                    ""unit"": ""Wh""                }            ],            ""timestamp"": """"        }    ]}']","[4, 'a4b14500-ea19-4979-9f84-5cd5f4e7e360', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
121,009_VTC_meterValues_TC34_파라미터size_파라미터type_충전량정상_충전기미터값정상_띄어쓰기_특수문자_파라미터size_필수파라미터null,0.08631000004243106,"[2, 'b7ca9afe-dd2b-4663-b0b7-9164b268f15d', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240 65"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""                }            ],            ""timestamp"": """"        }    ]}']","[4, 'b7ca9afe-dd2b-4663-b0b7-9164b268f15d', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
